CHROM	WINDOW	mustela_putorius.10x.barcoded
chr13	862	460
chr13	863	469
chr13	864	758
chr13	865	983
chr13	866	1295
chr13	867	1305
chr13	868	1750
chr13	869	2224
chr13	870	2915
chr13	871	3450
chr13	872	3438
chr13	873	3495
chr13	874	3241
chr13	875	3090
chr13	876	3123
chr13	877	3577
chr13	878	3508
chr13	879	3494
chr13	880	3246
chr13	881	2906
chr13	882	3242
chr13	883	3175
chr13	884	3142
chr13	885	2956
chr13	886	2506
chr13	887	2019
chr13	888	1637
chr13	889	1178
chr13	890	741
chr13	891	563
chr13	892	224
chr13	893	227
chr13	894	226
chr13	895	239
chr13	896	244
chr13	897	304
chr13	898	578
chr13	899	890
chr13	900	1237
chr13	901	1604
chr13	902	2058
chr13	903	2385
chr13	904	2689
chr13	905	2999
chr13	906	3473
chr13	907	3699
chr13	908	3603
chr13	909	3418
chr13	910	3071
chr13	911	2709
chr13	912	2278
chr13	913	1952
chr13	914	1910
chr13	915	1710
chr13	916	1496
chr13	917	1472
chr13	918	1297
chr13	919	1170
chr13	920	1167
chr13	921	1150
chr13	922	1118
chr13	923	1109
chr13	924	849
chr13	925	851
chr13	926	807
chr13	927	645
chr13	928	723
chr13	929	723
chr13	930	715
chr13	931	712
chr13	932	727
chr13	933	731
chr13	934	769
chr13	935	656
chr13	936	434
chr13	937	335
chr13	938	257
chr13	939	318
chr13	940	349
chr13	941	358
chr13	942	358
chr13	943	451
chr13	944	737
chr13	945	1199
chr13	946	1626
chr13	947	2006
chr13	948	2322
chr13	949	2550
chr13	950	3010
chr13	951	3395
chr13	952	3456
chr13	953	3517
chr13	954	3502
chr13	955	3037
chr13	956	2606
chr13	957	2224
chr13	958	1976
chr13	959	1718
chr13	960	1261
chr13	961	918
chr13	962	970
chr13	963	818
chr13	964	510
chr13	965	507
chr13	966	504
chr13	967	494
chr13	968	431
chr13	969	385
chr13	970	357
chr13	971	307
chr13	972	193
chr13	973	183
chr13	974	187
chr13	975	184
chr13	976	175
chr13	977	180
chr13	978	177
chr13	979	518
chr13	980	601
chr13	981	600
chr13	982	605
chr13	983	876
chr13	984	1285
chr13	985	1585
chr13	986	1997
chr13	987	2258
chr13	988	2257
chr13	989	2349
chr13	990	2546
chr13	991	2766
chr13	992	3061
chr13	993	2868
chr13	994	2468
chr13	995	2166
chr13	996	1760
chr13	997	1495
chr13	998	1473
chr13	999	1039
chr13	1000	745
chr13	1001	512
chr13	1002	202
chr13	1003	129
chr13	1004	104
chr13	1005	107
chr13	1006	101
chr13	1007	89
chr13	1008	90
chr13	1009	104
chr13	1010	111
chr13	1011	118
chr13	1012	131
chr13	1013	126
chr13	1014	121
chr13	1015	115
chr13	1016	108
chr13	1017	119
chr13	1018	218
chr13	1019	206
chr13	1020	217
chr13	1021	213
chr13	1022	280
chr13	1023	419
chr13	1024	434
chr13	1025	429
chr13	1026	427
chr13	1027	417
chr13	1028	324
chr13	1029	324
chr13	1030	310
chr13	1031	315
chr13	1032	236
chr13	1033	98
chr13	1034	90
chr13	1035	94
chr13	1036	97
chr13	1037	96
chr13	1038	89
chr13	1039	95
chr13	1040	98
chr13	1041	95
chr13	1042	85
chr13	1043	73
chr13	1044	73
chr13	1045	73
chr13	1046	73
chr13	1047	73
chr13	1048	73
chr13	1049	72
chr13	1050	64
chr13	1051	62
chr13	1052	72
chr13	1053	99
chr13	1054	103
chr13	1055	128
chr13	1056	126
chr13	1057	123
chr13	1058	129
chr13	1059	141
chr13	1060	301
chr13	1061	313
chr13	1062	321
chr13	1063	317
chr13	1064	318
chr13	1065	298
chr13	1066	299
chr13	1067	301
chr13	1068	298
chr13	1069	287
chr13	1070	135
chr13	1071	122
chr13	1072	105
chr13	1073	85
chr13	1074	82
chr13	1075	73
chr13	1076	79
chr13	1077	85
chr13	1078	89
chr13	1079	80
chr13	1080	85
chr13	1081	93
chr13	1082	102
chr13	1083	123
chr13	1084	126
chr13	1085	434
chr13	1086	439
chr13	1087	458
chr13	1088	475
chr13	1089	486
chr13	1090	481
chr13	1091	496
chr13	1092	499
chr13	1093	479
chr13	1094	487
chr13	1095	196
chr13	1096	198
chr13	1097	190
chr13	1098	181
chr13	1099	181
chr13	1100	245
chr13	1101	238
chr13	1102	236
chr13	1103	247
chr13	1104	249
chr13	1105	249
chr13	1106	249
chr13	1107	265
chr13	1108	257
chr13	1109	260
chr13	1110	201
chr13	1111	203
chr13	1112	208
chr13	1113	284
chr13	1114	278
chr13	1115	336
chr13	1116	340
chr13	1117	348
chr13	1118	353
chr13	1119	550
chr13	1120	765
chr13	1121	756
chr13	1122	749
chr13	1123	661
chr13	1124	869
chr13	1125	820
chr13	1126	825
chr13	1127	794
chr13	1128	802
chr13	1129	610
chr13	1130	404
chr13	1131	400
chr13	1132	405
chr13	1133	416
chr13	1134	225
chr13	1135	208
chr13	1136	205
chr13	1137	212
chr13	1138	214
chr13	1139	202
chr13	1140	215
chr13	1141	213
chr13	1142	215
chr13	1143	205
chr13	1144	175
chr13	1145	176
chr13	1146	163
chr13	1147	148
chr13	1148	130
chr13	1149	133
chr13	1150	108
chr13	1151	117
chr13	1152	113
chr13	1153	117
chr13	1154	128
chr13	1155	134
chr13	1156	144
chr13	1157	154
chr13	1158	156
chr13	1159	157
chr13	1160	154
chr13	1161	163
chr13	1162	170
chr13	1163	181
chr13	1164	174
chr13	1165	170
chr13	1166	355
chr13	1167	375
chr13	1168	379
chr13	1169	377
chr13	1170	383
chr13	1171	382
chr13	1172	412
chr13	1173	416
chr13	1174	412
chr13	1175	408
chr13	1176	559
chr13	1177	695
chr13	1178	691
chr13	1179	694
chr13	1180	692
chr13	1181	684
chr13	1182	646
chr13	1183	642
chr13	1184	650
chr13	1185	663
chr13	1186	313
chr13	1187	153
chr13	1188	223
chr13	1189	228
chr13	1190	226
chr13	1191	225
chr13	1192	222
chr13	1193	212
chr13	1194	213
chr13	1195	200
chr13	1196	201
chr13	1197	199
chr13	1198	126
chr13	1199	116
chr13	1200	135
chr13	1201	139
chr13	1202	145
chr13	1203	144
chr13	1204	203
chr13	1205	207
chr13	1206	228
chr13	1207	326
chr13	1208	360
chr13	1209	360
chr13	1210	337
chr13	1211	328
chr13	1212	327
chr13	1213	358
chr13	1214	446
chr13	1215	673
chr13	1216	758
chr13	1217	712
chr13	1218	679
chr13	1219	690
chr13	1220	696
chr13	1221	692
chr13	1222	696
chr13	1223	660
chr13	1224	507
chr13	1225	269
chr13	1226	170
chr13	1227	121
chr13	1228	121
chr13	1229	182
chr13	1230	205
chr13	1231	293
chr13	1232	449
chr13	1233	875
chr13	1234	1450
chr13	1235	1740
chr13	1236	1823
chr13	1237	1871
chr13	1238	1919
chr13	1239	2141
chr13	1240	2120
chr13	1241	2038
chr13	1242	1890
chr13	1243	1475
chr13	1244	909
chr13	1245	625
chr13	1246	540
chr13	1247	500
chr13	1248	455
chr13	1249	174
chr13	1250	173
chr13	1251	176
chr13	1252	163
chr13	1253	164
chr13	1254	183
chr13	1255	324
chr13	1256	388
chr13	1257	404
chr13	1258	460
chr13	1259	461
chr13	1260	452
chr13	1261	447
chr13	1262	438
chr13	1263	428
chr13	1264	396
chr13	1265	251
chr13	1266	183
chr13	1267	147
chr13	1268	102
chr13	1269	89
chr13	1270	88
chr13	1271	86
chr13	1272	98
chr13	1273	112
chr13	1274	110
chr13	1275	112
chr13	1276	114
chr13	1277	121
chr13	1278	104
chr13	1279	109
chr13	1280	127
chr13	1281	128
chr13	1282	121
chr13	1283	112
chr13	1284	116
chr13	1285	116
chr13	1286	124
chr13	1287	132
chr13	1288	156
chr13	1289	165
chr13	1290	163
chr13	1291	379
chr13	1292	379
chr13	1293	487
chr13	1294	542
chr13	1295	570
chr13	1296	575
chr13	1297	614
chr13	1298	597
chr13	1299	594
chr13	1300	623
chr13	1301	414
chr13	1302	437
chr13	1303	345
chr13	1304	312
chr13	1305	308
chr13	1306	387
chr13	1307	347
chr13	1308	350
chr13	1309	347
chr13	1310	322
chr13	1311	324
chr13	1312	378
chr13	1313	569
chr13	1314	548
chr13	1315	530
chr13	1316	487
chr13	1317	537
chr13	1318	585
chr13	1319	707
chr13	1320	858
chr13	1321	890
chr13	1322	816
chr13	1323	622
chr13	1324	634
chr13	1325	630
chr13	1326	577
chr13	1327	515
chr13	1328	457
chr13	1329	324
chr13	1330	155
chr13	1331	117
chr13	1332	125
chr13	1333	107
chr13	1334	105
chr13	1335	112
chr13	1336	110
chr13	1337	128
chr13	1338	127
chr13	1339	121
chr13	1340	123
chr13	1341	123
chr13	1342	108
chr13	1343	125
chr13	1344	125
chr13	1345	125
chr13	1346	141
chr13	1347	147
chr13	1348	275
chr13	1349	361
chr13	1350	364
chr13	1351	378
chr13	1352	396
chr13	1353	390
chr13	1354	376
chr13	1355	396
chr13	1356	449
chr13	1357	471
chr13	1358	631
chr13	1359	699
chr13	1360	707
chr13	1361	693
chr13	1362	769
chr13	1363	763
chr13	1364	775
chr13	1365	762
chr13	1366	767
chr13	1367	736
chr13	1368	464
chr13	1369	339
chr13	1370	337
chr13	1371	386
chr13	1372	547
chr13	1373	767
chr13	1374	765
chr13	1375	811
chr13	1376	757
chr13	1377	780
chr13	1378	766
chr13	1379	734
chr13	1380	724
chr13	1381	678
chr13	1382	421
chr13	1383	196
chr13	1384	193
chr13	1385	125
chr13	1386	105
chr13	1387	70
chr13	1388	74
chr13	1389	81
chr13	1390	104
chr13	1391	97
chr13	1392	103
chr13	1393	103
chr13	1394	108
chr13	1395	117
chr13	1396	124
chr13	1397	128
chr13	1398	118
chr13	1399	142
chr13	1400	121
chr13	1401	122
chr13	1402	124
chr13	1403	131
chr13	1404	143
chr13	1405	650
chr13	1406	675
chr13	1407	709
chr13	1408	730
chr13	1409	791
chr13	1410	823
chr13	1411	833
chr13	1412	853
chr13	1413	862
chr13	1414	848
chr13	1415	351
chr13	1416	336
chr13	1417	310
chr13	1418	315
chr13	1419	608
chr13	1420	599
chr13	1421	600
chr13	1422	600
chr13	1423	615
chr13	1424	625
chr13	1425	641
chr13	1426	642
chr13	1427	647
chr13	1428	658
chr13	1429	318
chr13	1430	614
chr13	1431	608
chr13	1432	596
chr13	1433	578
chr13	1434	732
chr13	1435	821
chr13	1436	799
chr13	1437	776
chr13	1438	738
chr13	1439	690
chr13	1440	360
chr13	1441	346
chr13	1442	326
chr13	1443	307
chr13	1444	128
chr6	0	270
chr6	1	372
chr6	2	645
chr6	3	811
chr6	4	1089
chr6	5	1121
chr6	6	1254
chr6	7	1443
chr6	8	1522
chr6	9	1867
chr6	10	1919
chr6	11	2019
chr6	12	2557
chr6	13	2854
chr6	14	2832
chr6	15	2992
chr6	16	2961
chr6	17	2892
chr6	18	2812
chr6	19	2455
chr6	20	2389
chr6	21	2166
chr6	22	1375
chr6	23	895
chr6	24	682
chr6	25	548
chr6	26	464
chr6	27	315
chr6	28	329
chr6	29	337
chr6	30	526
chr6	31	931
chr6	32	910
chr6	33	920
chr6	34	916
chr6	35	884
chr6	36	866
chr6	37	885
chr6	38	866
chr6	39	849
chr6	40	653
chr6	41	243
chr6	42	234
chr6	43	227
chr6	44	179
chr6	45	143
chr6	46	108
chr6	47	101
chr6	48	105
chr6	49	103
chr6	50	94
chr6	51	104
chr6	52	117
chr6	53	119
chr6	54	151
chr6	55	156
chr6	56	193
chr6	57	272
chr6	58	610
chr6	59	615
chr6	60	645
chr6	61	638
chr6	62	634
chr6	63	638
chr6	64	619
chr6	65	627
chr6	66	609
chr6	67	532
chr6	68	192
chr6	69	205
chr6	70	178
chr6	71	187
chr6	72	207
chr6	73	202
chr6	74	190
chr6	75	201
chr6	76	516
chr6	77	507
chr6	78	537
chr6	79	541
chr6	80	550
chr6	81	535
chr6	82	540
chr6	83	622
chr6	84	619
chr6	85	608
chr6	86	277
chr6	87	275
chr6	88	232
chr6	89	215
chr6	90	207
chr6	91	204
chr6	92	177
chr6	93	104
chr6	94	111
chr6	95	105
chr6	96	139
chr6	97	325
chr6	98	517
chr6	99	908
chr6	100	1462
chr6	101	1609
chr6	102	1860
chr6	103	2045
chr6	104	2219
chr6	105	2385
chr6	106	2815
chr6	107	2774
chr6	108	2780
chr6	109	2606
chr6	110	2222
chr6	111	2179
chr6	112	1949
chr6	113	1855
chr6	114	1724
chr6	115	1557
chr6	116	1107
chr6	117	966
chr6	118	780
chr6	119	569
chr6	120	414
chr6	121	319
chr6	122	305
chr6	123	220
chr6	124	177
chr6	125	179
chr6	126	185
chr6	127	191
chr6	128	195
chr6	129	185
chr6	130	164
chr6	131	154
chr6	132	146
chr6	133	147
chr6	134	140
chr6	135	136
chr6	136	126
chr6	137	111
chr6	138	112
chr6	139	123
chr6	140	122
chr6	141	120
chr6	142	128
chr6	143	108
chr6	144	110
chr6	145	113
chr6	146	157
chr6	147	156
chr6	148	152
chr6	149	138
chr6	150	144
chr6	151	157
chr6	152	141
chr6	153	220
chr6	154	341
chr6	155	360
chr6	156	329
chr6	157	344
chr6	158	357
chr6	159	365
chr6	160	382
chr6	161	395
chr6	162	406
chr6	163	335
chr6	164	210
chr6	165	190
chr6	166	168
chr6	167	160
chr6	168	141
chr6	169	146
chr6	170	130
chr6	171	118
chr6	172	107
chr6	173	109
chr6	174	114
chr6	175	117
chr6	176	138
chr6	177	146
chr6	178	158
chr6	179	151
chr6	180	176
chr6	181	182
chr6	182	194
chr6	183	198
chr6	184	209
chr6	185	234
chr6	186	221
chr6	187	218
chr6	188	214
chr6	189	225
chr6	190	210
chr6	191	212
chr6	192	220
chr6	193	222
chr6	194	222
chr6	195	192
chr6	196	372
chr6	197	574
chr6	198	839
chr6	199	893
chr6	200	1155
chr6	201	1313
chr6	202	1301
chr6	203	1294
chr6	204	1332
chr6	205	1397
chr6	206	1230
chr6	207	1053
chr6	208	1132
chr6	209	1393
chr6	210	1271
chr6	211	1289
chr6	212	1332
chr6	213	1340
chr6	214	1301
chr6	215	1237
chr6	216	1236
chr6	217	1214
chr6	218	920
chr6	219	610
chr6	220	466
chr6	221	302
chr6	222	268
chr6	223	260
chr6	224	261
chr6	225	268
chr6	226	255
chr6	227	254
chr6	228	218
chr6	229	210
chr6	230	205
chr6	231	183
chr6	232	186
chr6	233	185
chr6	234	174
chr6	235	181
chr6	236	210
chr6	237	198
chr6	238	197
chr6	239	203
chr6	240	209
chr6	241	205
chr6	242	197
chr6	243	182
chr6	244	182
chr6	245	163
chr6	246	130
chr6	247	136
chr6	248	119
chr6	249	102
chr6	250	95
chr6	251	99
chr6	252	105
chr6	253	124
chr6	254	134
chr6	255	141
chr6	256	151
chr6	257	191
chr6	258	201
chr6	259	216
chr6	260	215
chr6	261	473
chr6	262	507
chr6	263	491
chr6	264	478
chr6	265	474
chr6	266	468
chr6	267	449
chr6	268	441
chr6	269	429
chr6	270	422
chr6	271	181
chr6	272	143
chr6	273	164
chr6	274	167
chr6	275	166
chr6	276	166
chr6	277	142
chr6	278	138
chr6	279	136
chr6	280	158
chr6	281	144
chr6	282	148
chr6	283	136
chr6	284	134
chr6	285	137
chr6	286	140
chr6	287	149
chr6	288	169
chr6	289	172
chr6	290	164
chr6	291	164
chr6	292	157
chr6	293	150
chr6	294	156
chr6	295	164
chr6	296	162
chr6	297	295
chr6	298	351
chr6	299	427
chr6	300	427
chr6	301	429
chr6	302	428
chr6	303	435
chr6	304	434
chr6	305	424
chr6	306	428
chr6	307	281
chr6	308	201
chr6	309	124
chr6	310	118
chr6	311	112
chr6	312	118
chr6	313	123
chr6	314	122
chr6	315	148
chr6	316	143
chr6	317	167
chr6	318	177
chr6	319	195
chr6	320	203
chr6	321	204
chr6	322	200
chr6	323	201
chr6	324	208
chr6	325	186
chr6	326	189
chr6	327	175
chr6	328	173
chr6	329	167
chr6	330	159
chr6	331	165
chr6	332	161
chr6	333	149
chr6	334	136
chr6	335	129
chr6	336	111
chr6	337	101
chr6	338	125
chr6	339	111
chr6	340	114
chr6	341	121
chr6	342	120
chr6	343	163
chr6	344	154
chr6	345	175
chr6	346	193
chr6	347	211
chr6	348	238
chr6	349	269
chr6	350	274
chr6	351	536
chr6	352	834
chr6	353	1241
chr6	354	1304
chr6	355	1288
chr6	356	1281
chr6	357	1495
chr6	358	1888
chr6	359	2351
chr6	360	2448
chr6	361	2176
chr6	362	1878
chr6	363	1432
chr6	364	1388
chr6	365	1392
chr6	366	1403
chr6	367	1187
chr6	368	742
chr6	369	246
chr6	370	138
chr6	371	128
chr6	372	127
chr6	373	132
chr6	374	125
chr6	375	130
chr6	376	133
chr6	377	140
chr6	378	167
chr6	379	181
chr6	380	201
chr6	381	202
chr6	382	203
chr6	383	192
chr6	384	188
chr6	385	174
chr6	386	159
chr6	387	140
chr6	388	103
chr6	389	95
chr6	390	73
chr6	391	75
chr6	392	74
chr6	393	244
chr6	394	434
chr6	395	450
chr6	396	455
chr6	397	480
chr6	398	519
chr6	399	520
chr6	400	533
chr6	401	846
chr6	402	1303
chr6	403	1368
chr6	404	1184
chr6	405	1169
chr6	406	1162
chr6	407	1149
chr6	408	1123
chr6	409	1113
chr6	410	1104
chr6	411	782
chr6	412	325
chr6	413	103
chr6	414	96
chr6	415	95
chr6	416	90
chr6	417	106
chr6	418	105
chr6	419	115
chr6	420	120
chr6	421	122
chr6	422	134
chr6	423	120
chr6	424	116
chr6	425	114
chr6	426	140
chr6	427	110
chr6	428	103
chr6	429	102
chr6	430	100
chr6	431	101
chr6	432	93
chr6	433	105
chr6	434	114
chr6	435	114
chr6	436	95
chr6	437	95
chr6	438	95
chr6	439	90
chr6	440	87
chr6	441	102
chr6	442	93
chr6	443	86
chr6	444	81
chr6	445	84
chr6	446	96
chr6	447	101
chr6	448	113
chr6	449	118
chr6	450	125
chr6	451	113
chr6	452	114
chr6	453	109
chr6	454	117
chr6	455	125
chr6	456	117
chr6	457	115
chr6	458	107
chr6	459	98
chr6	460	94
chr6	461	94
chr6	462	101
chr6	463	98
chr6	464	91
chr6	465	80
chr6	466	72
chr6	467	78
chr6	468	74
chr6	469	86
chr6	470	88
chr6	471	97
chr6	472	98
chr6	473	109
chr6	474	114
chr6	475	111
chr6	476	110
chr6	477	145
chr6	478	147
chr6	479	144
chr6	480	143
chr6	481	132
chr6	482	126
chr6	483	128
chr6	484	133
chr6	485	140
chr6	486	146
chr6	487	111
chr6	488	113
chr6	489	113
chr6	490	103
chr6	491	108
chr6	492	130
chr6	493	134
chr6	494	135
chr6	495	148
chr6	496	167
chr6	497	173
chr6	498	177
chr6	499	173
chr6	500	181
chr6	501	187
chr6	502	167
chr6	503	164
chr6	504	152
chr6	505	142
chr6	506	121
chr6	507	182
chr6	508	178
chr6	509	185
chr6	510	193
chr6	511	237
chr6	512	241
chr6	513	383
chr6	514	388
chr6	515	392
chr6	516	404
chr6	517	333
chr6	518	324
chr6	519	331
chr6	520	314
chr6	521	261
chr6	522	259
chr6	523	110
chr6	524	108
chr6	525	96
chr6	526	104
chr6	527	130
chr6	528	136
chr6	529	137
chr6	530	214
chr6	531	306
chr6	532	299
chr6	533	299
chr6	534	295
chr6	535	291
chr6	536	272
chr6	537	241
chr6	538	300
chr6	539	293
chr6	540	221
chr6	541	128
chr6	542	136
chr6	543	140
chr6	544	147
chr6	545	164
chr6	546	163
chr6	547	176
chr6	548	129
chr6	549	131
chr6	550	132
chr6	551	133
chr6	552	137
chr6	553	139
chr6	554	144
chr6	555	144
chr6	556	144
chr6	557	135
chr6	558	128
chr6	559	119
chr6	560	123
chr6	561	131
chr6	562	136
chr6	563	134
chr6	564	121
chr6	565	122
chr6	566	127
chr6	567	135
chr6	568	133
chr6	569	156
chr6	570	162
chr6	571	170
chr6	572	156
chr6	573	159
chr6	574	171
chr6	575	171
chr6	576	175
chr6	577	173
chr6	578	177
chr6	579	160
chr6	580	151
chr6	581	137
chr6	582	142
chr6	583	132
chr6	584	122
chr6	585	127
chr6	586	132
chr6	587	130
chr6	588	130
chr6	589	138
chr6	590	150
chr6	591	152
chr6	592	168
chr6	593	183
chr6	594	191
chr6	595	184
chr6	596	177
chr6	597	171
chr6	598	162
chr6	599	151
chr6	600	146
chr6	601	144
chr6	602	122
chr6	603	119
chr6	604	125
chr6	605	123
chr6	606	123
chr6	607	138
chr6	608	153
chr6	609	166
chr6	610	179
chr6	611	186
chr6	612	209
chr6	613	214
chr6	614	209
chr6	615	214
chr6	616	216
chr6	617	207
chr6	618	198
chr6	619	193
chr6	620	174
chr6	621	179
chr6	622	171
chr6	623	168
chr6	624	1242
chr6	625	1817
chr6	626	1919
chr6	627	2039
chr6	628	2066
chr6	629	2052
chr6	630	2050
chr6	631	2058
chr6	632	2056
chr6	633	2043
chr6	634	965
chr6	635	385
chr6	636	319
chr6	637	195
chr6	638	170
chr6	639	175
chr6	640	181
chr6	641	162
chr6	642	156
chr6	643	161
chr6	644	171
chr6	645	169
chr6	646	139
chr6	647	152
chr6	648	157
chr6	649	158
chr6	650	167
chr6	651	175
chr6	652	180
chr6	653	176
chr6	654	161
chr6	655	163
chr6	656	146
chr6	657	171
chr6	658	160
chr6	659	158
chr6	660	141
chr6	661	130
chr6	662	125
chr6	663	130
chr6	664	141
chr6	665	151
chr6	666	150
chr6	667	115
chr6	668	119
chr6	669	112
chr6	670	114
chr6	671	118
chr6	672	109
chr6	673	100
chr6	674	88
chr6	675	69
chr6	676	71
chr6	677	79
chr6	678	82
chr6	679	81
chr6	680	84
chr6	681	82
chr6	682	85
chr6	683	94
chr6	684	90
chr6	685	95
chr6	686	93
chr6	687	75
chr6	688	64
chr6	689	65
chr6	690	63
chr6	691	59
chr6	692	59
chr6	693	61
chr6	694	66
chr6	695	66
chr6	696	68
chr6	697	67
chr6	698	69
chr6	699	79
chr6	700	79
chr6	701	90
chr6	702	96
chr6	703	105
chr6	704	105
chr6	705	105
chr6	706	111
chr6	707	115
chr6	708	114
chr6	709	111
chr6	710	108
chr6	711	100
chr6	712	402
chr6	713	723
chr6	714	919
chr6	715	935
chr6	716	937
chr6	717	957
chr6	718	977
chr6	719	976
chr6	720	1444
chr6	721	1878
chr6	722	1630
chr6	723	1474
chr6	724	1514
chr6	725	1693
chr6	726	2013
chr6	727	2371
chr6	728	2369
chr6	729	2380
chr6	730	2411
chr6	731	2047
chr6	732	1992
chr6	733	1821
chr6	734	1604
chr6	735	1415
chr6	736	1091
chr6	737	814
chr6	738	1192
chr6	739	1582
chr6	740	1332
chr6	741	1298
chr6	742	1304
chr6	743	1385
chr6	744	1535
chr6	745	1534
chr6	746	1533
chr6	747	1439
chr6	748	1051
chr6	749	704
chr6	750	591
chr6	751	816
chr6	752	1238
chr6	753	1171
chr6	754	1014
chr6	755	1065
chr6	756	1082
chr6	757	1079
chr6	758	1090
chr6	759	1051
chr6	760	931
chr6	761	693
chr6	762	275
chr6	763	257
chr6	764	250
chr6	765	190
chr6	766	177
chr6	767	177
chr6	768	153
chr6	769	140
chr6	770	131
chr6	771	114
chr6	772	96
chr6	773	93
chr6	774	101
chr6	775	103
chr6	776	94
chr6	777	97
chr6	778	105
chr6	779	95
chr6	780	87
chr6	781	93
chr6	782	93
chr6	783	91
chr6	784	82
chr6	785	95
chr6	786	103
chr6	787	115
chr6	788	126
chr6	789	138
chr6	790	299
chr6	791	659
chr6	792	988
chr6	793	997
chr6	794	1004
chr6	795	1003
chr6	796	1020
chr6	797	1013
chr6	798	1008
chr6	799	1011
chr6	800	872
chr6	801	508
chr6	802	195
chr6	803	205
chr6	804	205
chr6	805	197
chr6	806	180
chr6	807	182
chr6	808	177
chr6	809	182
chr6	810	161
chr6	811	163
chr6	812	155
chr6	813	146
chr6	814	146
chr6	815	151
chr6	816	155
chr6	817	165
chr6	818	178
chr6	819	167
chr6	820	165
chr6	821	164
chr6	822	161
chr6	823	161
chr6	824	177
chr6	825	171
chr6	826	159
chr6	827	135
chr6	828	120
chr6	829	127
chr6	830	140
chr6	831	136
chr6	832	133
chr6	833	128
chr6	834	108
chr6	835	120
chr6	836	130
chr6	837	140
chr6	838	153
chr6	839	163
chr6	840	175
chr6	841	263
chr6	842	368
chr6	843	513
chr6	844	526
chr6	845	534
chr6	846	546
chr6	847	544
chr6	848	583
chr6	849	868
chr6	850	863
chr6	851	1068
chr6	852	1174
chr6	853	1151
chr6	854	1508
chr6	855	1822
chr6	856	2103
chr6	857	2466
chr6	858	2450
chr6	859	2363
chr6	860	2441
chr6	861	2147
chr6	862	1948
chr6	863	1849
chr6	864	1477
chr6	865	1148
chr6	866	859
chr6	867	508
chr6	868	477
chr6	869	265
chr6	870	191
chr6	871	209
chr6	872	209
chr6	873	191
chr6	874	197
chr6	875	191
chr6	876	186
chr6	877	173
chr6	878	185
chr6	879	188
chr6	880	193
chr6	881	216
chr6	882	221
chr6	883	225
chr6	884	234
chr6	885	240
chr6	886	255
chr6	887	298
chr6	888	314
chr6	889	631
chr6	890	729
chr6	891	1367
chr6	892	1565
chr6	893	1688
chr6	894	1695
chr6	895	1726
chr6	896	1758
chr6	897	1856
chr6	898	1957
chr6	899	2334
chr6	900	2414
chr6	901	1762
chr6	902	1565
chr6	903	1431
chr6	904	1407
chr6	905	1386
chr6	906	1338
chr6	907	1229
chr6	908	1103
chr6	909	414
chr6	910	223
chr6	911	220
chr6	912	213
chr6	913	226
chr6	914	234
chr6	915	218
chr6	916	215
chr6	917	186
chr6	918	198
chr6	919	197
chr6	920	208
chr6	921	198
chr6	922	264
chr6	923	572
chr6	924	856
chr6	925	933
chr6	926	1016
chr6	927	1305
chr6	928	1803
chr6	929	2005
chr6	930	1998
chr6	931	1990
chr6	932	2305
chr6	933	2259
chr6	934	2272
chr6	935	2615
chr6	936	2800
chr6	937	2531
chr6	938	2028
chr6	939	1826
chr6	940	1836
chr6	941	1834
chr6	942	1465
chr6	943	1371
chr6	944	1345
chr6	945	1447
chr6	946	1553
chr6	947	1831
chr6	948	2103
chr6	949	2266
chr6	950	2260
chr6	951	2272
chr6	952	2265
chr6	953	2107
chr6	954	1834
chr6	955	1493
chr6	956	1594
chr6	957	1625
chr6	958	1417
chr6	959	1301
chr6	960	1364
chr6	961	1626
chr6	962	1918
chr6	963	2129
chr6	964	2463
chr6	965	2459
chr6	966	1982
chr6	967	1671
chr6	968	1656
chr6	969	1744
chr6	970	1738
chr6	971	1558
chr6	972	1272
chr6	973	1136
chr6	974	812
chr6	975	635
chr6	976	657
chr6	977	650
chr6	978	630
chr6	979	492
chr6	980	429
chr6	981	341
chr6	982	332
chr6	983	344
chr6	984	388
chr6	985	401
chr6	986	395
chr6	987	381
chr6	988	385
chr6	989	516
chr6	990	502
chr6	991	513
chr6	992	519
chr6	993	431
chr6	994	383
chr6	995	386
chr6	996	381
chr6	997	383
chr6	998	350
chr6	999	233
chr6	1000	247
chr6	1001	239
chr6	1002	275
chr6	1003	260
chr6	1004	250
chr6	1005	237
chr6	1006	249
chr6	1007	280
chr6	1008	334
chr6	1009	364
chr6	1010	373
chr6	1011	375
chr6	1012	456
chr6	1013	552
chr6	1014	660
chr6	1015	675
chr6	1016	655
chr6	1017	630
chr6	1018	564
chr6	1019	525
chr6	1020	512
chr6	1021	504
chr6	1022	378
chr6	1023	276
chr6	1024	167
chr6	1025	157
chr6	1026	175
chr6	1027	173
chr6	1028	181
chr6	1029	175
chr6	1030	175
chr6	1031	176
chr6	1032	177
chr6	1033	194
chr6	1034	259
chr6	1035	381
chr6	1036	380
chr6	1037	378
chr6	1038	374
chr6	1039	377
chr6	1040	374
chr6	1041	367
chr6	1042	361
chr6	1043	350
chr6	1044	294
chr6	1045	177
chr6	1046	174
chr6	1047	178
chr6	1048	180
chr6	1049	195
chr6	1050	207
chr6	1051	206
chr6	1052	209
chr6	1053	221
chr6	1054	210
chr6	1055	200
chr6	1056	187
chr6	1057	191
chr6	1058	188
chr6	1059	175
chr6	1060	257
chr6	1061	345
